BeerID,Style,OG,ABV,IBU,Color,BoilTime,BoilGravity,Efficiency,BrewMethod
45638,American IPA,1.072,7.52,88.39,4.7,60,1.038,75.0,BIAB
45641,American IPA,1.068,7.41,148.5,7.21,60,1.054,70.0,Partial Mash
45643,American IPA,1.0590000000000002,6.48,42.17,4.53,75,1.0490000000000002,71.0,All Grain
45649,American Pale Ale,1.079,7.68,0.0,7.42,60,1.058,70.0,All Grain
45653,American IPA,1.067,6.69,78.92,35.28,75,1.0490000000000002,71.0,All Grain
45654,American IPA,1.053,5.29,21.38,4.95,60,1.0390000000000001,65.0,All Grain
45662,American IPA,1.043,4.27,83.21,3.99,90,1.034,75.0,All Grain
45663,American Pale Ale,1.057,6.2,46.27,11.87,60,1.048,70.0,All Grain
45665,American IPA,1.068,6.67,91.29,11.36,60,1.124,35.0,extract
45666,American IPA,1.05,4.99,0.0,8.58,90,1.0390000000000001,80.0,All Grain
45670,American Pale Ale,1.064,5.89,9.64,2.54,60,1.064,80.0,All Grain
45672,American IPA,1.0659999999999998,6.58,63.48,9.22,60,1.054,70.0,All Grain
45673,American Pale Ale,1.035,2.25,32.88,5.29,60,1.024,44.0,BIAB
45676,American IPA,1.062,6.24,64.79,6.88,60,1.056,70.0,All Grain
45679,American IPA,1.063,5.82,41.97,4.14,60,1.046,65.0,BIAB
45681,American Pale Ale,1.048,5.21,26.6,5.85,90,1.035,80.0,BIAB
45683,American IPA,1.061,6.67,76.87,7.88,60,1.052,75.0,All Grain
45687,American IPA,1.065,6.92,94.91,7.73,60,1.119,35.0,extract
45688,American IPA,1.07,6.91,137.72,7.59,90,1.055,75.0,All Grain
45695,American Pale Ale,1.057,6.06,68.7,8.39,60,1.095,35.0,extract
45698,American Pale Ale,1.121,11.9,79.41,13.51,60,1.089,72.0,All Grain
45713,American Pale Ale,1.055,5.9,58.3,4.91,45,1.081,35.0,extract
45720,American IPA,1.062,6.92,62.14,8.99,65,1.074,72.0,All Grain
45724,American IPA,1.053,5.56,15.94,5.17,75,1.114,35.0,extract
45725,American Pale Ale,1.045,4.9,98.16,6.42,60,1.0759999999999998,70.0,Partial Mash
45729,American IPA,1.05,5.34,63.05,8.37,60,1.03,35.0,extract
45730,American IPA,1.062,6.32,141.31,5.12,60,1.046,68.0,All Grain
45732,American IPA,1.067,7.41,108.88,6.68,60,1.06,33.0,Partial Mash
45737,American Pale Ale,1.051,5.48,39.12,5.39,60,1.048,75.0,All Grain
45739,American IPA,1.07,7.92,101.25,6.05,75,1.045,68.0,BIAB
45741,American Pale Ale,1.047,4.72,44.04,5.75,60,1.038,70.0,All Grain
45746,American Pale Ale,1.05,5.48,52.78,7.05,60,1.041,75.0,All Grain
45753,American IPA,1.044,3.32,18.82,2.46,60,1.0490000000000002,75.0,All Grain
45754,American Pale Ale,1.048,4.53,34.61,6.87,60,1.05,35.0,extract
45758,American IPA,1.05,5.05,80.0,15.04,60,1.042,60.0,All Grain
45760,American IPA,1.077,7.44,70.72,5.93,60,1.061,70.0,All Grain
45762,American Pale Ale,1.06,5.92,34.5,7.74,60,1.0290000000000001,50.0,BIAB
45771,American Pale Ale,1.052,5.5,36.63,6.54,60,1.074,35.0,extract
45775,American IPA,1.054,5.9,25.36,6.1,60,1.043,75.0,All Grain
45776,American IPA,1.064,6.26,165.87,9.58,60,1.117,35.0,extract
45781,American Pale Ale,1.069,6.85,40.32,9.94,90,1.0490000000000002,70.0,All Grain
45782,American IPA,1.075,7.29,115.6,6.87,90,1.054,70.0,All Grain
45785,American Pale Ale,1.053,5.58,39.8,10.38,60,1.038,70.0,All Grain
45788,American IPA,1.065,7.03,92.45,5.27,60,1.058,80.0,All Grain
45793,American IPA,1.068,6.87,74.89,6.54,60,1.053,70.0,All Grain
45797,American Pale Ale,1.045,5.07,32.96,3.24,60,1.038,80.0,All Grain
45800,American Pale Ale,1.054,5.45,41.72,10.93,60,1.052,72.0,All Grain
45801,American Pale Ale,1.057,5.91,30.99,5.84,60,1.042,70.0,All Grain
45806,American IPA,1.063,6.42,61.22,5.45,75,1.051,68.0,All Grain
45819,American Pale Ale,1.06,6.35,0.0,15.34,60,1.051,35.0,All Grain
45824,American IPA,1.062,6.8,49.41,10.68,60,1.053,75.0,All Grain
45827,American Pale Ale,1.056,5.43,29.09,8.48,60,1.044,80.0,All Grain
45831,American IPA,1.061,6.47,135.36,3.68,45,1.033,35.0,extract
45835,American Pale Ale,1.042,4.47,41.7,2.72,60,1.084,40.0,extract
45838,American IPA,1.068,6.7,91.17,12.64,60,1.051,35.0,extract
45839,American Pale Ale,1.046,5.06,41.15,7.39,60,1.035,66.0,All Grain
45848,American Pale Ale,1.058,5.88,28.63,4.77,70,1.0490000000000002,70.0,All Grain
45853,American Pale Ale,1.055,5.86,22.61,3.63,60,1.04,70.0,All Grain
45857,American Pale Ale,1.054,5.7,44.29,7.02,60,1.047,55.0,All Grain
45869,American IPA,1.068,6.47,79.66,5.76,60,1.061,60.0,All Grain
45872,American IPA,1.055,5.44,50.37,6.84,60,1.04,70.0,All Grain
45875,American IPA,1.057,6.22,48.32,9.86,60,1.0490000000000002,75.0,BIAB
45876,American IPA,1.081,7.16,91.5,10.81,60,1.075,75.0,All Grain
45879,American Pale Ale,1.041,4.28,48.17,4.62,60,1.044,70.0,All Grain
45886,American IPA,1.071,7.18,96.93,8.42,60,1.1179999999999999,35.0,extract
45888,American IPA,1.067,6.91,47.61,5.95,60,1.0590000000000002,70.0,All Grain
45889,American IPA,1.0659999999999998,6.92,62.84,7.2,60,1.057,70.0,All Grain
45901,American IPA,1.056,6.06,79.19,8.61,60,1.037,70.0,All Grain
45911,American IPA,1.065,6.34,70.91,10.95,90,1.058,70.0,All Grain
45913,American IPA,1.06,5.69,111.13,6.4,60,1.111,35.0,extract
45914,American Pale Ale,1.048,4.95,47.77,6.34,50,1.038,65.0,BIAB
45915,American IPA,1.058,6.21,69.24,6.34,60,1.046,70.0,BIAB
45920,American Pale Ale,1.064,6.17,30.1,11.65,60,1.046,70.0,All Grain
45923,American Pale Ale,1.056,5.47,55.21,4.29,60,1.044,72.0,All Grain
45925,American IPA,1.064,6.4,105.57,8.35,60,1.054,70.0,All Grain
45926,American IPA,1.062,5.99,98.3,7.9,90,1.0490000000000002,68.0,All Grain
45927,American IPA,1.071,7.52,58.89,9.34,60,1.057,75.0,All Grain
45929,American IPA,1.0590000000000002,6.01,104.47,6.43,60,1.051,75.0,All Grain
45930,American Pale Ale,1.062,6.16,46.94,9.17,60,1.057,70.0,All Grain
45931,American Pale Ale,1.053,5.46,43.88,8.67,60,1.041,60.0,All Grain
45948,American IPA,1.064,6.35,72.17,8.41,60,1.047,70.0,All Grain
45949,American IPA,1.063,6.19,123.69,8.71,60,1.046,70.0,All Grain
45953,American Pale Ale,1.055,5.47,37.74,9.19,60,1.04,70.0,All Grain
45957,American IPA,1.068,6.56,48.79,7.39,60,1.052,70.0,All Grain
45958,American Pale Ale,1.057,6.1,41.15,7.45,60,1.05,70.0,All Grain
45962,American IPA,1.058,6.2,68.93,8.07,60,1.107,35.0,extract
45963,American Pale Ale,1.046,5.08,6.66,9.21,60,1.04,84.0,All Grain
45966,American IPA,1.093,9.84,84.35,5.74,60,1.08,70.0,All Grain
45968,American IPA,1.071,7.14,132.2,7.22,60,1.048,70.0,All Grain
45969,American Pale Ale,1.058,6.11,31.78,9.41,55,1.101,35.0,extract
45970,American IPA,1.062,6.14,57.26,5.79,60,1.05,75.0,Partial Mash
45971,American IPA,1.055,5.81,49.75,5.4,75,1.068,70.0,All Grain
45975,American IPA,1.064,6.52,40.3,7.21,60,1.0490000000000002,65.0,All Grain
45977,American Pale Ale,1.07,6.73,62.66,6.38,90,1.054,73.0,All Grain
45979,American Pale Ale,1.058,5.76,34.15,5.88,60,1.042,65.0,All Grain
45982,American IPA,1.06,5.68,49.72,9.84,60,1.051,75.0,All Grain
45987,American IPA,1.0659999999999998,6.41,21.84,6.67,60,1.053,70.0,BIAB
45988,American IPA,1.0759999999999998,7.31,34.98,4.92,75,1.055,75.0,All Grain
45991,American Pale Ale,1.041,3.95,51.07,4.01,60,1.035,72.0,All Grain
45992,American IPA,1.061,6.58,80.4,8.9,60,1.054,70.0,All Grain
45998,American Pale Ale,1.056,5.6,46.74,4.91,60,1.046,85.0,All Grain
46002,American Pale Ale,1.057,5.93,41.7,7.87,60,1.043,70.0,BIAB
46015,American IPA,1.062,6.78,53.17,4.93,75,1.046,64.0,BIAB
46016,American IPA,1.062,6.16,37.11,3.01,90,1.045,75.0,All Grain
46019,American Pale Ale,1.04,4.33,21.77,3.36,50,1.037,60.0,BIAB
46020,American Pale Ale,1.055,5.97,41.45,9.82,60,1.041,75.0,Partial Mash
46021,American IPA,1.068,6.7,77.78,9.87,60,1.119,35.0,extract
46023,American IPA,1.074,7.91,106.84,25.11,60,1.149,35.0,extract
46029,American IPA,1.065,6.29,213.86,4.65,60,1.047,60.0,All Grain
46030,American Pale Ale,1.046,4.83,45.02,5.34,60,1.035,70.0,All Grain
46034,American IPA,1.045,4.24,51.84,7.99,90,1.038,75.0,All Grain
46036,American IPA,1.064,6.98,107.04,5.06,90,1.0490000000000002,70.0,All Grain
46042,American Pale Ale,1.06,6.36,40.14,3.59,60,1.043,80.0,BIAB
46043,American IPA,1.068,7.41,163.3,6.81,60,1.053,70.0,All Grain
46045,American IPA,1.071,7.66,67.28,11.63,90,1.055,75.0,All Grain
46048,American Pale Ale,1.048,5.27,39.47,3.65,90,1.045,77.0,All Grain
46051,American Pale Ale,1.0490000000000002,5.6,41.8,4.63,60,1.04,77.0,BIAB
46052,American IPA,1.07,6.48,65.45,37.22,60,1.051,70.0,All Grain
46055,American Pale Ale,1.043,4.26,41.76,3.17,30,1.043,70.0,BIAB
46057,American IPA,1.058,6.14,66.77,4.98,60,1.038,70.0,extract
46058,American IPA,1.0590000000000002,6.21,68.09,7.74,60,1.048,35.0,All Grain
46059,American IPA,1.061,6.47,44.59,22.91,60,1.067,35.0,extract
46062,American Pale Ale,1.055,5.7,46.76,5.41,60,1.043,77.0,All Grain
46065,American IPA,1.065,6.33,36.04,4.4,60,1.055,70.0,All Grain
46066,American IPA,1.089,8.72,105.2,11.09,60,1.074,70.0,BIAB
46067,American IPA,1.043,4.34,47.22,7.49,60,1.034,70.0,All Grain
46072,American IPA,1.07,7.0,48.2,8.17,60,1.053,60.0,All Grain
46078,American IPA,1.048,4.92,33.78,7.52,60,1.048,72.0,BIAB
46079,American IPA,1.055,5.45,77.32,8.13,60,1.05,75.0,All Grain
46080,American IPA,1.051,5.15,47.74,7.15,60,1.038,70.0,BIAB
46081,American Pale Ale,1.0590000000000002,6.36,67.33,8.23,60,1.081,60.0,BIAB
46086,American Pale Ale,1.057,6.02,45.32,5.22,75,1.064,15.0,extract
46088,American Pale Ale,1.052,5.53,43.96,4.35,60,1.046,70.0,All Grain
46092,American Pale Ale,1.062,5.26,39.72,5.41,60,1.113,35.0,extract
46101,American Pale Ale,1.08,8.07,63.11,6.65,60,1.057,66.0,All Grain
46107,American IPA,1.047,4.69,71.63,7.86,60,1.0859999999999999,35.0,extract
46109,American IPA,1.0659999999999998,6.4,45.7,6.55,60,1.05,75.0,All Grain
46110,American Pale Ale,1.06,5.72,41.01,9.58,60,1.0490000000000002,75.0,BIAB
46111,American IPA,1.04,4.27,66.93,4.46,60,1.031,62.0,All Grain
46116,American IPA,1.061,6.23,30.01,4.12,60,1.052,70.0,All Grain
46117,American IPA,1.071,7.31,69.45,6.42,60,1.06,70.0,All Grain
46119,American IPA,1.056,5.97,64.8,18.91,60,1.041,65.0,All Grain
46120,American IPA,1.051,5.13,75.37,5.12,60,1.034,70.0,All Grain
46129,American Pale Ale,1.058,5.82,34.12,3.71,60,1.047,75.0,All Grain
46133,American Pale Ale,1.045,4.86,45.26,3.83,60,1.037,82.0,All Grain
46134,American Pale Ale,1.058,6.18,34.36,5.52,60,1.042,66.0,All Grain
46140,American IPA,1.058,6.19,65.71,4.17,60,1.058,70.0,Partial Mash
46141,American IPA,1.088,9.57,126.0,5.76,60,1.071,70.0,All Grain
46143,American IPA,1.062,6.07,63.24,9.04,60,1.0490000000000002,75.0,All Grain
46149,American Pale Ale,1.055,5.95,40.67,5.37,60,1.045,75.0,All Grain
46150,American Pale Ale,1.047,4.64,30.55,9.98,60,1.042,74.0,All Grain
46154,American IPA,1.067,6.41,78.7,7.21,90,1.054,72.0,BIAB
46164,American IPA,1.047,5.17,53.74,6.22,60,1.051,70.0,BIAB
46166,American Pale Ale,1.0659999999999998,6.26,39.42,6.53,60,1.055,73.0,All Grain
46167,American Pale Ale,1.047,4.84,49.26,6.33,60,1.043,75.0,All Grain
46170,American IPA,1.053,5.17,44.52,4.9,60,1.0390000000000001,65.0,All Grain
46181,American Pale Ale,1.054,5.28,60.83,4.9,60,1.043,35.0,extract
46185,American IPA,1.0490000000000002,5.14,62.7,5.1,60,1.04,77.0,All Grain
46187,American Pale Ale,1.052,5.06,30.59,7.06,60,1.04,70.0,All Grain
46188,American IPA,1.0659999999999998,7.1,71.91,6.41,60,1.073,65.0,All Grain
46192,American IPA,1.064,6.79,57.47,17.77,60,1.047,50.0,BIAB
46193,American IPA,1.068,6.93,65.27,7.69,60,1.056,57.0,All Grain
46195,American Pale Ale,1.055,6.04,37.82,7.59,60,1.045,70.0,All Grain
46197,American IPA,1.067,6.56,79.86,6.93,60,1.037,70.0,BIAB
46200,American IPA,1.045,4.21,39.88,3.49,45,1.03,75.0,All Grain
46207,American IPA,1.064,6.63,64.2,7.31,60,1.055,70.0,All Grain
46213,American Pale Ale,1.054,5.34,25.12,4.46,60,1.044,77.0,All Grain
46218,American Pale Ale,1.067,6.51,40.58,8.45,100,1.055,69.0,BIAB
46220,American Pale Ale,1.055,5.81,17.3,5.35,60,1.045,80.0,All Grain
46223,American IPA,1.058,5.85,67.5,8.9,60,1.045,75.0,All Grain
46225,American IPA,1.053,5.61,80.92,10.33,60,1.053,35.0,extract
46227,American Pale Ale,1.055,5.27,51.81,10.44,60,1.102,35.0,Partial Mash
46235,American IPA,1.062,6.32,58.93,9.38,60,1.046,75.0,BIAB
46240,American IPA,1.065,7.53,23.49,3.61,60,1.056,70.0,All Grain
46241,American IPA,1.043,4.22,25.0,8.6,60,1.033,70.0,All Grain
46244,American Pale Ale,1.056,5.49,52.95,5.57,60,1.046,70.0,All Grain
46248,American IPA,1.047,5.05,0.0,7.12,60,1.034,70.0,All Grain
46249,American IPA,1.067,6.05,46.12,9.35,60,1.051,75.0,All Grain
46251,American Pale Ale,1.057,6.15,27.74,7.33,60,1.051,75.0,BIAB
46253,American IPA,1.072,7.64,70.74,6.17,90,1.043,65.0,BIAB
46260,American IPA,1.064,6.63,65.1,6.53,60,1.055,70.0,All Grain
46262,American Pale Ale,1.05,4.93,117.81,4.66,60,1.081,35.0,extract
46267,American IPA,1.064,6.27,97.18,5.79,60,1.052,67.0,BIAB
46272,American IPA,1.063,6.29,94.37,7.25,60,1.081,35.0,extract
46273,American IPA,1.044,4.26,57.8,6.55,90,1.035,70.0,All Grain
46274,American IPA,1.067,6.9,63.51,11.11,60,1.046,60.0,All Grain
46279,American IPA,1.064,6.76,54.14,6.37,60,1.054,70.0,BIAB
46282,American IPA,1.056,5.84,61.6,7.76,60,1.041,70.0,All Grain
46283,American Pale Ale,1.061,6.46,44.63,8.61,60,1.051,70.0,All Grain
46287,American Pale Ale,1.052,5.25,28.15,6.8,60,1.057,93.0,All Grain
46288,American IPA,1.072,7.5,117.28,5.42,60,1.057,70.0,All Grain
46292,American IPA,1.0759999999999998,8.03,47.56,7.54,60,1.06,80.0,All Grain
46297,American IPA,1.062,6.39,56.59,6.74,60,1.062,74.0,BIAB
46298,American IPA,1.065,6.49,67.45,10.6,60,1.043,65.0,All Grain
46301,American Pale Ale,1.058,5.52,43.35,10.03,60,1.042,70.0,All Grain
46303,American IPA,1.113,10.23,28.97,9.51,90,1.208,35.0,extract
46306,American IPA,1.056,5.99,65.19,6.17,60,1.041,61.0,All Grain
46307,American IPA,1.062,5.59,54.86,4.51,45,1.113,35.0,extract
46309,American IPA,1.072,6.8,17.0,9.51,60,1.058,65.0,BIAB
46310,American IPA,1.081,9.33,135.66,7.24,90,1.0590000000000002,68.0,All Grain
46311,American IPA,1.064,6.47,62.62,3.88,65,1.051,80.0,All Grain
46316,American Pale Ale,1.048,5.28,30.91,9.47,60,1.044,75.0,All Grain
46319,American Pale Ale,1.055,5.44,109.04,9.28,60,1.048,60.0,All Grain
46321,American IPA,1.068,6.87,88.79,4.83,60,1.06,67.0,All Grain
46325,American IPA,1.068,7.05,71.76,32.64,90,1.051,70.0,All Grain
46330,American Pale Ale,1.053,5.83,59.58,3.35,60,1.0390000000000001,84.0,All Grain
46341,American IPA,1.052,5.78,86.91,5.61,60,1.042,77.0,All Grain
46345,American IPA,1.07,7.05,103.75,5.05,90,1.0490000000000002,71.0,All Grain
46348,American Pale Ale,1.052,5.19,0.0,3.75,60,1.0390000000000001,75.0,All Grain
46351,American Pale Ale,1.056,5.94,61.87,9.66,60,1.102,35.0,extract
46362,American Pale Ale,1.05,5.14,34.69,7.57,60,1.036,75.0,All Grain
46363,American Pale Ale,1.053,5.68,44.16,7.98,60,1.056,78.0,All Grain
46368,American IPA,1.07,7.2,99.08,7.6,60,1.052,72.0,All Grain
46369,American Pale Ale,1.0590000000000002,6.12,41.01,6.97,60,1.045,70.0,All Grain
46372,American Pale Ale,1.06,5.88,41.5,12.22,60,1.047,75.0,All Grain
46375,American IPA,1.062,6.58,97.56,9.86,60,1.044,73.0,BIAB
46376,American IPA,1.045,4.49,53.38,6.97,60,1.074,35.0,extract
46378,American Pale Ale,1.054,4.86,60.92,9.24,60,1.045,70.0,BIAB
46380,American IPA,1.0759999999999998,8.06,112.0,8.82,90,1.065,70.0,All Grain
46392,American IPA,1.088,8.81,164.99,9.5,60,1.064,75.0,All Grain
46396,American Pale Ale,1.06,6.14,27.36,5.31,20,1.053,75.0,All Grain
46404,American IPA,1.064,5.93,106.21,5.24,60,1.117,35.0,Partial Mash
46405,American IPA,1.064,6.94,62.95,8.25,90,1.055,83.0,All Grain
46408,American IPA,1.064,6.98,328.96,6.52,90,1.043,60.0,All Grain
46420,American IPA,1.07,6.55,75.99,12.3,60,1.057,65.0,All Grain
46426,American IPA,1.055,5.78,64.97,9.21,60,1.0490000000000002,65.0,All Grain
46429,American IPA,1.06,6.52,52.45,10.5,60,1.048,70.0,BIAB
46431,American Pale Ale,1.053,5.29,91.9,6.72,60,1.047,65.0,All Grain
46432,American IPA,1.082,8.02,151.67,5.53,60,1.06,60.0,BIAB
46433,American IPA,1.055,5.39,62.07,8.63,60,1.04,75.0,BIAB
46441,American IPA,1.069,7.24,94.02,7.34,60,1.088,35.0,extract
46442,American Pale Ale,1.054,5.43,44.44,8.24,60,1.0490000000000002,75.0,All Grain
46444,American IPA,1.093,8.89,178.43,8.37,60,1.079,80.0,Partial Mash
46448,American Pale Ale,1.045,4.6,54.33,11.65,60,1.033,47.0,All Grain
46449,American IPA,1.065,7.43,59.23,10.74,60,1.05,65.0,All Grain
46452,American IPA,1.071,7.24,69.98,9.05,60,1.1179999999999999,35.0,extract
46453,American IPA,1.083,7.92,73.41,6.32,60,1.052,63.0,All Grain
46456,American Pale Ale,1.041,4.41,56.16,7.58,60,1.036,60.0,BIAB
46461,American Pale Ale,1.056,5.71,31.67,5.07,60,1.044,76.0,BIAB
46464,American IPA,1.053,5.65,71.15,3.98,60,1.037,70.0,BIAB
46466,American IPA,1.072,7.8,114.96,6.57,60,1.06,70.0,All Grain
46471,American IPA,1.065,6.56,83.73,10.95,60,1.109,35.0,extract
46484,American IPA,1.065,5.95,102.28,8.85,60,1.054,55.0,All Grain
46485,American IPA,1.067,7.36,93.03,10.61,60,1.044,75.0,All Grain
46489,American Pale Ale,1.06,6.06,41.47,10.62,70,1.0490000000000002,79.0,All Grain
46497,American IPA,1.055,5.46,0.0,5.72,60,1.055,70.0,All Grain
46498,American IPA,1.071,6.95,79.11,6.88,60,1.0490000000000002,75.0,All Grain
46500,American Pale Ale,1.054,6.29,34.93,4.48,60,1.046,65.0,All Grain
46501,American Pale Ale,1.052,5.54,27.55,6.47,60,1.046,81.0,All Grain
46502,American IPA,1.067,7.17,0.0,5.22,60,1.055,60.0,All Grain
46516,American IPA,1.069,7.33,63.44,7.44,60,1.051,70.0,All Grain
46518,American Pale Ale,1.054,5.05,27.3,8.79,25,1.045,80.0,extract
46521,American Pale Ale,1.07,6.77,52.04,7.53,60,1.1159999999999999,35.0,extract
46524,American IPA,1.065,6.19,64.78,4.8,60,1.056,65.0,All Grain
46526,American Pale Ale,1.041,4.5,30.56,4.81,60,1.068,70.0,Partial Mash
46528,American IPA,1.063,5.53,58.84,9.56,60,1.042,75.0,All Grain
46530,American Pale Ale,1.051,5.58,36.44,9.02,90,1.037,75.0,BIAB
46533,American IPA,1.06,6.55,43.79,5.64,60,1.052,70.0,BIAB
46536,American Pale Ale,1.063,6.02,31.74,8.23,60,1.054,70.0,All Grain
46537,American IPA,1.0659999999999998,6.58,44.44,6.88,60,1.048,70.0,BIAB
46538,American Pale Ale,1.053,5.98,59.77,5.62,60,1.04,75.0,All Grain
46539,American IPA,1.081,8.01,136.65,45.48,60,1.149,70.0,Partial Mash
46542,American IPA,1.048,5.18,36.25,8.98,60,1.0390000000000001,75.0,All Grain
46544,American Pale Ale,1.053,5.57,42.15,4.44,60,1.0390000000000001,85.0,All Grain
46547,American Pale Ale,1.03,3.12,94.54,7.55,60,1.022,35.0,All Grain
46551,American IPA,1.06,5.72,47.79,6.69,60,1.05,75.0,All Grain
46554,American Pale Ale,1.06,5.91,35.4,7.26,60,1.05,76.0,All Grain
46555,American Pale Ale,1.056,5.51,42.04,6.59,60,1.041,70.0,BIAB
46558,American IPA,1.064,6.22,54.11,8.43,60,1.047,70.0,All Grain
46560,American Pale Ale,1.054,5.84,42.76,5.98,60,1.048,82.0,All Grain
46564,American IPA,1.047,4.98,36.36,5.49,60,1.033,70.0,BIAB
46566,American IPA,1.07,7.16,52.86,7.43,90,1.0490000000000002,75.0,All Grain
46567,American Pale Ale,1.055,4.77,60.12,4.4,60,1.046,35.0,extract
46568,American Pale Ale,1.051,5.02,30.54,5.84,60,1.0390000000000001,80.0,BIAB
46570,American Pale Ale,1.0490000000000002,5.1,21.64,5.48,60,1.038,79.8,All Grain
46574,American IPA,1.064,6.74,64.2,7.79,60,1.053,70.0,All Grain
46575,American Pale Ale,1.056,5.73,71.32,9.27,60,1.047,72.5,All Grain
46579,American Pale Ale,1.038,3.61,19.92,7.06,60,1.03,70.0,All Grain
46592,American IPA,1.073,7.1,78.8,11.26,60,1.101,35.0,extract
46608,American IPA,1.067,7.28,45.38,6.31,60,1.056,60.0,BIAB
46612,American Pale Ale,1.047,5.03,56.72,4.66,60,1.043,88.0,All Grain
46614,American Pale Ale,1.0490000000000002,4.54,43.12,6.01,60,1.037,73.0,BIAB
46615,American IPA,1.06,6.4,56.95,7.08,60,1.038,70.0,All Grain
46616,American Pale Ale,1.0590000000000002,5.9,31.35,7.46,60,1.043,70.0,All Grain
46620,American IPA,1.057,6.04,53.73,9.4,60,1.104,35.0,extract
46621,American IPA,1.0659999999999998,6.97,147.18,7.53,60,1.051,65.0,All Grain
46623,American IPA,1.085,9.0,76.29,8.44,69,1.064,67.0,BIAB
46625,American Pale Ale,1.04,4.04,109.33,5.99,60,1.034,72.0,All Grain
46626,American Pale Ale,1.053,5.54,32.45,6.12,75,1.043,79.0,BIAB
46628,American IPA,1.075,6.27,153.34,7.73,60,1.063,70.0,Partial Mash
46633,American Pale Ale,1.051,4.94,47.63,9.54,60,1.034,75.0,All Grain
46634,American Pale Ale,1.047,4.41,50.48,5.74,60,1.083,60.0,Partial Mash
46635,American IPA,1.061,5.35,43.95,8.14,90,1.047,70.0,All Grain
46643,American Pale Ale,1.068,6.86,23.86,6.47,60,1.05,65.0,All Grain
46644,American Pale Ale,1.047,5.01,33.23,3.37,60,1.035,70.0,All Grain
46648,American IPA,1.068,6.54,88.85,5.08,60,1.048,60.0,BIAB
46649,American IPA,1.052,5.11,44.38,4.16,60,1.045,67.0,All Grain
46658,American IPA,1.045,4.75,32.56,5.5,60,1.038,75.0,All Grain
46663,American Pale Ale,1.055,5.41,45.48,7.25,70,1.04,75.0,All Grain
46664,American Pale Ale,1.061,5.53,42.68,9.54,60,1.047,70.0,All Grain
46670,American IPA,1.075,7.07,56.55,13.09,90,1.071,70.0,All Grain
46672,American IPA,1.074,7.53,43.16,9.77,60,1.054,78.0,All Grain
46675,American IPA,1.06,6.51,65.94,10.68,60,1.048,81.0,All Grain
46677,American IPA,1.072,7.56,47.93,7.22,60,1.057,70.0,All Grain
46679,American Pale Ale,1.057,6.12,44.84,8.45,60,1.046,69.0,All Grain
46680,American Pale Ale,1.0490000000000002,4.85,32.92,8.81,60,1.043,65.0,All Grain
46686,American IPA,1.055,5.07,26.48,4.82,60,1.056,100.0,extract
46687,American Pale Ale,1.055,5.14,31.38,5.82,90,1.0490000000000002,75.0,BIAB
46692,American Pale Ale,1.054,5.8,32.35,3.86,45,1.089,63.0,Partial Mash
46699,American IPA,1.06,6.36,65.79,10.55,60,1.043,80.0,All Grain
46700,American IPA,1.063,6.41,69.38,3.75,60,1.046,75.0,All Grain
46701,American IPA,1.063,6.57,79.69,12.48,60,1.046,70.0,All Grain
46705,American Pale Ale,1.062,6.26,43.47,9.97,60,1.048,75.0,All Grain
46716,American Pale Ale,1.051,5.21,45.29,5.25,60,1.178,25.0,extract
46717,American IPA,1.073,7.13,65.2,14.1,60,1.063,75.0,All Grain
46718,American IPA,1.063,6.81,59.4,6.49,60,1.046,70.0,BIAB
46720,American Pale Ale,1.048,5.28,32.21,6.76,60,1.041,63.0,All Grain
46728,American IPA,1.058,5.91,68.62,35.49,60,1.051,80.0,All Grain
46734,American Pale Ale,1.044,4.29,31.7,7.6,70,1.033,70.0,All Grain
46736,American IPA,1.061,6.48,57.01,5.61,60,1.052,35.0,extract
46738,American Pale Ale,1.051,4.66,38.65,7.31,60,1.0390000000000001,65.0,All Grain
